Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
MEU;METODOLOGIAS EM ESTUDOS URBANOS;04039TP01;MEUA1;1;Ter;20:30:00;22:30:00;04/10/2022;Não necessita de sala;;4;40
CIESPP;AVALIACAO PARTICIPATIVA EM ACAO HUMANITARIA;04414TP01;CI-ESPP-2;25;Ter;20:30:00;22:30:00;04/10/2022;Sala de Aulas normal;C5.05;4;40
MEINT;HISTORIA E TEORIA DAS RELACOES INTERNACIONAIS;03508TP02;MEIA2;36;Ter;20:30:00;22:30:00;04/10/2022;Sala Aulas Mestrado;;4;40
PGDCOM;CONCEPCAO E AVALIACAO DE PROJECTOS;M8226TP01;PG DC;25;Ter;20:30:00;22:30:00;04/10/2022;Não necessita de sala;;4;40
LIGE, LIGE-PL;ANALISE DE DADOS MULTIVARIADA;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;04/10/2022;Laboratório de Informática;0S02;4;40
CIISTA, MIG;TECNOLOGIAS E SISTEMAS CLOUD;02674T01;CI-ISTA-MEST-1;38;Ter;21:00:00;22:30:00;04/10/2022;Sala Aulas Mestrado;C5.06;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO ORIENTADA PARA OBJECTOS;L5315PL19;EI-PL-B2, EI-PL-B1;40;Ter;21:00:00;22:30:00;04/10/2022;Laboratório de Informática;D1.09;4;40
LIGE, LIGE-PL;ALGEBRA;L0135TP03;IGE-PL-A2, IGE-PL-A1;67;Ter;21:00:00;22:30:00;04/10/2022;Sala de Aulas normal;Auditório B1.03;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;ARQUITETURA DE REDES;03708TP21;EI-PL-C2, EI-PL-C1;49;Ter;21:00:00;22:30:00;04/10/2022;Sala de Aulas normal;C5.08;4;40
LIGE, LIGE-PL;GESTAO DE RECURSOS HUMANOS E DE EQUIPAS;03737TP04;IGE-PL-C2, IGE-PL-C1;31;Ter;21:00:00;22:30:00;04/10/2022;Sala de Aulas normal;AA3.28;4;40
LETI, LEI, LEI-PL;CALCULO I;03703TP05;EI-PL-A2, EI-PL-A1;83;Ter;21:00:00;22:30:00;04/10/2022;Sala de Aulas normal;C6.10;4;40
LEI, LEI-PL;TEORIA DA COMPUTACAO;L5103TP01;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;38;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C4.02;4;40
MIA;DESENHO III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;08:00:00;09:30:00;06/10/2022;Arq 6;B3.06;4;40
LGRH;ANALISE DE DADOS EM GESTAO DE RECURSOS HUMANOS III;03845TP01;GRHB1;48;Qui;08:00:00;09:30:00;06/10/2022;Laboratório de Informática;0S01;4;40
LFC, LG;CONTABILIDADE DE GESTAO II;L0644TP01;GIB1;31;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;AA2.25;4;40
LG;INVESTIGACAO OPERACIONAL;IOTP05;GIC1;55;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;Auditório Silva Leal;4;40
LE;INFORMATICA PARA ECONOMISTAS;04041PL04;EA3;36;Qui;08:00:00;09:30:00;06/10/2022;Laboratório de Informática;D1.01;4;40
LGRH;RECRUTAMENTO E SELECCAO;RSTP04;GRHC2;28;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;;4;40
LG;FINANCAS DE EMPRESA;FEMPTP03;GC1;53;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;2E04;4;40
LG;MACROECONOMIA;L0236PL06;GB1;36;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;1E02;4;40
LE, LFC, LG, LGM, LGIL;INTRODUCAO A GESTAO;L0520PL11;GILA2;27;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C5.07;4;40
LG, LGM;MARKETING OPERACIONAL;MOPETP05;GB2;40;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;1E04;4;40
MG, MGST;ESTRATEGIA E DESENVOLVIMENTO EMPRESARIAL;M8505TP02;MGA1;45;Qui;08:00:00;09:30:00;06/10/2022;Sala Aulas Mestrado;B2.01;4;40
LGRH;COMUNICACAO ORGANIZACIONAL;02430TP01;GRHC1;38;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;;4;40
LGIL;MODELACAO DE SISTEMAS E PROCESSOS;02132TP02;GILC2;28;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C6.02;4;40
LEI, LEI-PL;PROBABILIDADES E PROCESSOS ESTOCASTICOS;PPETP01;EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B1;46;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C6.10;4;40
LE;MATEMATICA I;L0101TP02;EA2;32;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C3.02;4;40
LIGE, LIGE-PL;INVESTIMENTOS E MERCADOS FINANCEIROS;IMFTP02;IGE-B9, IGE-B8, IGE-B7, IGE-B12, IGE-B11, IGE-B10;39;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;2E10;4;40
LGM;MARKETING DIGITAL E E-BUSINESS;L1836TP01;GMKB1;44;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C4.01;4;40
LGM;MARKETING INTELLIGENCE;L5042TP02;GMKC2;35;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C5.02;4;40
LFC, LG;ESTATISTICA I;L0119TP09;GIB2;22;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C3.01;4;40
LFC;DIREITO DAS SOCIEDADES COMERCIAIS;L5029PL03;FCB1;38;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;2E02;4;40
LIGE, LIGE-PL;ANALISE DE DADOS MULTIVARIADA;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;06/10/2022;Laboratório de Informática;D1.09;4;40
LG, LGIL;ESTRATEGIA EMPRESARIAL;EETP06;GC3;41;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;1E05;4;40
LG;INVESTIGACAO OPERACIONAL;IOTP06;GIC2;31;Qui;08:00:00;09:30:00;06/10/2022;Sala/anfiteatro aulas;AA3.30;4;40
LE;INTRODUCAO A CIENCIA ECONOMICA;00248TP06;EA1;34;Qui;08:00:00;09:30:00;06/10/2022;Sala/anfiteatro aulas;1E03;4;40
LE, LFC, LG, LGM, LGIL;INTRODUCAO A GESTAO;L0520PL17;GILA1;26;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;C5.08;4;40
MM;ESTRATEGIA DE MARKETING;M5500TP02;MMA1;47;Qui;08:00:00;09:30:00;06/10/2022;Sala/anfiteatro aulas;AA2.23;4;40
LETI;ELECTROMAGNETISMO;L2101T01;ET-B9, ET-B8, ET-B7, ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B12, ET-B11, ET-B10, ET-B1;79;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira;4;40
LG, LGIL;MICROECONOMIA;L5004PL16;GIA1;28;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;AA3.25;4;40
LFC;AVALIACAO E REESTRUTURACAO DE EMPRESAS;L5036TP03;FCC3;39;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;1E10;4;40
LG;MACROECONOMIA;L0236PL07;GB3;39;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;Auditório B1.03;4;40
LFC, LG;FISCALIDADE;L0605TP01;FCC1;27;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;1E08;4;40
MIA;SISTEMAS DE CONSTRUCAO III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;Qui;08:00:00;09:30:00;06/10/2022;Sala/anfiteatro aulas;Auditório Afonso de Barros;4;40
LG;INVESTIGACAO OPERACIONAL;IOTP01;GC2;39;Qui;08:00:00;09:30:00;06/10/2022;Sala/anfiteatro aulas;1E07;4;40
LGIL;GESTAO DA CADEIA DE ABASTECIMENTO;L5045TP01;GILC1;26;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;AA3.28;4;40
MGHT;METODOS DE INVESTIGACAO EM HOTELARIA E TURISMO;00899TP01;MGHTA1;33;Qui;08:00:00;09:30:00;06/10/2022;Sala Aulas Mestrado;;4;40
CIIBS;ECONOMIA DO TURISMO;L6052TP01;CI-IBS-1;45;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;AA2.29;4;40
CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;ESCRITA DE TEXTOS TECNICOS E CIENTIFICOS;00665TP04;CT-ESPP-03, CI-CT-02;28;Qui;09:00:00;11:00:00;06/10/2022;Sala de Aulas normal;D1.07;4;40
MIA;DESENHO III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;09:30:00;11:00:00;06/10/2022;Arq 6;B3.06;4;40
LG;FINANCAS DE EMPRESA;FEMPTP05;GC2;40;Qui;09:30:00;11:00:00;06/10/2022;Sala/anfiteatro aulas;AA3.30;4;40
LE, LFC, LG, LGM, LGRH, LGIL;CONTABILIDADE FINANCEIRA I;L0638PL18;GA2;41;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;2E08;4;40
CT;INTRODUCAO AO INGLES PARA NEGOCIOS;01973TP01;CI-CT-01;30;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;AA2.28;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO ORIENTADA PARA OBJECTOS;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;D1.14;4;40
METI;SISTEMAS E REDES DE COMUNICACAO PARA MOVEIS AVANCADOS;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;AA3.24;4;40
LG, LGIL;ESTRATEGIA EMPRESARIAL;EETP04;GIC1;62;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;Auditório Silva Leal;4;40
LFC, LG;CONTABILIDADE DE GESTAO II;L0644TP09;GB1;41;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;1E02;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO ORIENTADA PARA OBJECTOS;L5315PL13;IGE-B8, IGE-B7, IGE-B6, IGE-B5;33;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;D1.12;4;40
LE;INTRODUCAO A CIENCIA ECONOMICA;00248TP04;EA2;28;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;2E07;4;40
LP;METODOS E AREAS DE APLICACAO DA PSICOLOGIA;L5001TP02;PA4, PA2;66;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;Auditório 2;4;40
LP;PSICOMETRIA;L5239TP04;PC3, PC1;51;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C6.07;4;40
MGSS;GESTAO DE UNIDADES DE SAUDE;M2356TP01;MGSSA1;39;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;AA3.23;4;40
LG, LGIL;MICROECONOMIA;L5004PL20;GA3;46;Qui;09:30:00;11:00:00;06/10/2022;Sala/anfiteatro aulas;;4;40
LG;GESTAO INTEGRADA DAS OPERACOES;02031TP06;GIC2;38;Qui;09:30:00;11:00:00;06/10/2022;Sala/anfiteatro aulas;C5.02;4;40
LDSA, LTDSEG;SISTEMAS OPERATIVOS E VIRTUALIZACAO;04389T01;LDSA-A1;0;Qui;09:30:00;12:30:00;06/10/2022;Não necessita de sala;;4;40
LGRH;ANALISE E FINANCAS DE EMPRESA;AFETP01;GRHB1;50;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C4.07;4;40
MIA;SISTEMAS DE CONSTRUCAO III;SCIIITP01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;Qui;09:30:00;11:00:00;06/10/2022;Sala/anfiteatro aulas;Auditório Afonso de Barros;4;40
LEI, LEI-PL;TOPICOS DE MATEMATICA PARA COMPUTACAO;03723TP02;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;37;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C4.02;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL14;GA1;42;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;2E06;4;40
LG;INVESTIGACAO OPERACIONAL;IOTP03;GC1;49;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;2E04;4;40
CIIBS;MARKETING PESSOAL;L1830TP01;CI-IBS-1;53;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;Auditório 1;4;40
LGRH;RECRUTAMENTO E SELECCAO;RSTP04;GRHC2;28;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;;4;40
LGM;ANALISE DE DADOS EM MARKETING;ADMKTTP01;GMKB1;46;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C4.01;4;40
LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;TRABALHO E EMPREGO NA SOCIEDADE DIGITAL;04399T05;LTDS-A1;0;Qui;09:30:00;12:30:00;06/10/2022;Não necessita de sala;;4;40
LCD, LCD-PL;DADOS NA CIENCIA, GESTAO E SOCIEDADE;03585TP02;CDA1;40;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C6.01;4;40
MGRHCO;INOVACAO E MUDANCA ORGANIZACIONAL (2C);02887TP02;MGRHCOA4, MGRHCOA3;44;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;Auditório C1.04;4;40
LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;TRABALHO E EMPREGO NA SOCIEDADE DIGITAL;04399T03;LTDG-A1;0;Qui;09:30:00;12:30:00;06/10/2022;Não necessita de sala;;4;40
LFC, LG;ESTATISTICA I;L0119TP04;FCB1;48;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;2E02;4;40
MGRHCO;SISTEMAS DE RECURSOS HUMANOS E GESTAO DE RECOMPENSAS;02892TP02;MGRHCOA2, MGRHCOA1;38;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;0S01;4;40
MG;CONTABILIDADE AVANCADA;M8488TP03;MGA3;45;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado Plus;C2.01;4;40
LG;FINANCAS DE EMPRESA;FEMPTP02;GC5, GC4;56;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira;4;40
MG, MGST;ESTRATEGIA E DESENVOLVIMENTO EMPRESARIAL;M8505TP02;MGA1;45;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;B2.01;4;40
LEI, LEI-PL;TEORIA DA COMPUTACAO;L5103TP02;EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B1;44;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C6.10;4;40
MM;METODOS QUANTITATIVOS APLICADOS AO MARKETING;M8557TP02;MMA2;36;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;AA2.29;4;40
LS, LS-PL;OBJECTO E METODO DA SOCIOLOGIA;L5410TP02;SA2;31;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;1E10;4;40
LGRH;COMUNICACAO ORGANIZACIONAL;02430TP01;GRHC1;38;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;;4;40
TOURDC, MGHT;ENOTURISMO E NEGOCIO DO VINHO;03440TP01;MGHT-ERASMUS;32;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;C2.02;4;40
LETI;FUNDAMENTOS DE SINAIS E SISTEMAS;03752TP03;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;22;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C5.09;4;40
LGIL;MODELACAO DE SISTEMAS E PROCESSOS;02132TP02;GILC2;28;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C6.02;4;40
LG;FINANCAS DE EMPRESA;FEMPTP01;GC3;43;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;1E05;4;40
LP;ESTATISTICA E ANALISE DE DADOS III;L5242PL04;PC2;26;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;D1.02;4;40
MG, MGST;ESTRATEGIA E DESENVOLVIMENTO EMPRESARIAL;M8505TP01;MGSTA1;41;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;AA3.29;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO ORIENTADA PARA OBJECTOS;L5315PL14;IGE-B9, IGE-B12, IGE-B11, IGE-B10;13;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;D1.10;4;40
MGE;LIDERANCA E GESTAO DE RECURSOS HUMANOS;M9126TP01;MGEA2;42;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;Auditório 4;4;40
LS, LS-PL;OBJECTO E METODO DA SOCIOLOGIA;L5410TP03;SA1;29;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;2E05;4;40
LFC, LG;ESTATISTICA I;L0119TP01;GB2;42;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;Auditório B1.04;4;40
LFC;AVALIACAO E REESTRUTURACAO DE EMPRESAS;L5036TP02;FCC1;26;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;1E08;4;40
CCG;GESTAO FISCAL;04285TP01;MCCGA1;37;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;C6.08;4;40
LDSA, LTDSEG;SISTEMAS OPERATIVOS E VIRTUALIZACAO;04389PL05;LTDSEG-A1;1;Qui;09:30:00;12:30:00;06/10/2022;Não necessita de sala;;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL13;GILA1;47;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C5.08;4;40
LG, LGIL;MICROECONOMIA;L5004PL17;GILA2;44;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;;4;40
LETI;TEORIA DOS CIRCUITOS;L2001TP03;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;47;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Electrónica;C7.08;4;40
LCP, LPES;PARTIDOS POLITICOS E GRUPOS DE INTERESSE;L5158TP02;CP3 - INGLES;22;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C5.05;4;40
MM;ESTRATEGIA DE MARKETING;M5500TP02;MMA1;47;Qui;09:30:00;11:00:00;06/10/2022;Sala/anfiteatro aulas;AA2.23;4;40
LFC;DIREITO DAS SOCIEDADES COMERCIAIS;L5029PL04;FCB2;34;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C5.06;4;40
LE;MATEMATICA I;L0101TP03;EA3;37;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;AA3.26;4;40
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;TRABALHO EM EQUIPA;00683TP03;CI-CT-03;29;Qui;09:30:00;12:30:00;06/10/2022;Sala/anfiteatro aulas;C3.01;4;40
LFC, LG;CONTABILIDADE DE GESTAO II;L0644TP08;GB3;40;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;Auditório B1.03;4;40
MGE;GESTAO DO MARKETING (2. CICLO - CH);M9124TP01;MGEA1;38;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;C3.02;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;INTRODUCAO A PROGRAMACAO;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;D1.01;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL20;GIA1;33;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;AA3.25;4;40
LGIL;GESTAO DA CADEIA DE ABASTECIMENTO;L5045TP01;GILC1;26;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;AA3.28;4;40
LE, LFC, LG, LGM, LGRH, LGIL;CONTABILIDADE FINANCEIRA I;L0638PL25;EA1;37;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;1E07;4;40
MG;ESTRATEGIA FINANCEIRA DA EMPRESA;M8136TP04;MGA4;47;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;B2.02;4;40
CIIBS;ECONOMIA DO AMBIENTE E DOS RECURSOS NATURAIS;01109TP01;CI-IBS-1;53;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;Auditório 0NE01;4;40
MGHT;METODOS DE INVESTIGACAO EM HOTELARIA E TURISMO;00899TP01;MGHTA1;33;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;C5.01;4;40
LPES;MATEMATICA (DTDA);04298TP01;LPES-A1;0;Qui;09:30:00;12:30:00;06/10/2022;Não necessita de sala;;4;40
LFC, LG;INFORMATICA DE GESTAO;L0718TP02;GIA2;37;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;D1.06;4;40
LFC, LG;CONTABILIDADE DE GESTAO II;L0644TP04;GIB2;31;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;2E10;4;40
LFC, LG;ESTATISTICA I;L0119TP06;GIB1;28;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;AA2.25;4;40
MIA;DESENHO III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;B3.06;4;40
LE, LFC, LG, LGM, LGIL;INTRODUCAO A GESTAO;L0520PL12;EA3;27;Qui;11:00:00;12:30:00;06/10/2022;Sala/anfiteatro aulas;AA3.26;4;40
LFC, LG;CONTABILIDADE DE GESTAO II;L0644TP07;GB2;43;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E04;4;40
LGM;MARKETING INTELLIGENCE;L5042TP01;GMKC1;26;Qui;11:00:00;12:30:00;06/10/2022;Sala/anfiteatro aulas;C4.05;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;ARQUITETURA DE REDES;03708PL07;ET-C4, ET-C3;12;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Redes de Computadores II;;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO ORIENTADA PARA OBJECTOS;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.14;4;40
CT;ORGANIZACAO PESSOAL E GESTAO DO TEMPO;00676TP01;CI-CT-01;30;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;AA2.26;4;40
METI;SISTEMAS E REDES DE COMUNICACAO PARA MOVEIS AVANCADOS;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;AA3.24;4;40
LG;MACROECONOMIA;L0236PL09;GIB2;29;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E08;4;40
CT;PORTUGUES COMO LINGUA ESTRANGEIRA - ELEMENTAR;01938T01;CI-CT-01;19;Qui;11:00:00;13:00:00;06/10/2022;Sala de Aulas normal;AA3.30;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO ORIENTADA PARA OBJECTOS;L5315PL13;IGE-B8, IGE-B7, IGE-B6, IGE-B5;33;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.12;4;40
LP;METODOS E AREAS DE APLICACAO DA PSICOLOGIA;L5001TP02;PA4, PA2;66;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;Auditório 2;4;40
LP;PSICOMETRIA;L5239TP04;PC3, PC1;51;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C6.07;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;ARQUITETURA DE REDES;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Redes de Computadores I;;4;40
MGSS;GESTAO DE UNIDADES DE SAUDE;M2356TP01;MGSSA1;39;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;AA3.23;4;40
LG, LGIL;ESTRATEGIA EMPRESARIAL;EETP01;GC1;53;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;2E05;4;40
LGRH;ANALISE E FINANCAS DE EMPRESA;AFETP01;GRHB1;50;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C4.07;4;40
LGRH;RECRUTAMENTO E SELECCAO;RSTP03;GRHC1;28;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;;4;40
MIA;SISTEMAS DE CONSTRUCAO III;SCIIITP01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;Qui;11:00:00;12:30:00;06/10/2022;Sala/anfiteatro aulas;Auditório Afonso de Barros;4;40
LG, LGIL;MICROECONOMIA;L5004PL19;GILA1;46;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C5.08;4;40
LE, LPES;SOCIOLOGIA ECONOMICA;02216TP01;EB3, EB2, EB1;26;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C6.10;4;40
LGIL;GESTAO DA CADEIA DE ABASTECIMENTO;L5045TP02;GILC2;28;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C6.02;4;40
LE;MATEMATICA I;L0101TP01;EA1;36;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C4.08;4;40
LFC;INVESTIMENTOS;L0646TP01;FCB1;49;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;2E02;4;40
LG;FINANCAS DE EMPRESA;FEMPTP06;;0;Qui;11:00:00;12:30:00;06/10/2022;Não necessita de sala;;4;40
LCD, LCD-PL;DADOS NA CIENCIA, GESTAO E SOCIEDADE;03585TP02;CDA1;40;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C6.01;4;40
MGRHCO;INOVACAO E MUDANCA ORGANIZACIONAL (2C);02887TP02;MGRHCOA4, MGRHCOA3;44;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;Auditório C1.04;4;40
LS, LS-PL;CULTURA E SOCIEDADE;L5408TP04;SA1;33;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E03;4;40
LGIL;MODELACAO DE SISTEMAS E PROCESSOS;02132TP01;GILC1;26;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;AA2.24;4;40
MGRHCO;SISTEMAS DE RECURSOS HUMANOS E GESTAO DE RECOMPENSAS;02892TP02;MGRHCOA2, MGRHCOA1;38;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;0S01;4;40
